id;сотрудник;должность;команда;грейд;создан;навык;компетенция;домен;дата;оценка_;оценка;соответствие;Дата последней оценки;Соответствие по последней дате;План развития (оценка)Дата когда должен получить??;Запрос на обучение (да/нет);Рост уровня навыков;Вовлеченость (уровень навыка растет по времени);Key-people(рандом);Сильные навыки (да/нет)(Подтвержден руководителем);Пройденные оценки (Навык прошел проверку руководителя)(да/нет)
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Креативное мышление;Лидерские качества;Soft skills;2023-09-18 00:00:00;4;Уверенный;не требуется;2024-08-05 00:00:00;не требуется;да; ; ;да; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-02-06 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;;да; ; ;да;да;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-04-20 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;; ; ;да;да;да;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Критическое мышление;Лидерские качества;Soft skills;2023-05-20 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;не требуется; ; ;да;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Межличностные навыки;Межличностные навыки;Soft skills;2023-01-14 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Межличностные навыки;Межличностные навыки;Soft skills;2023-01-14 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Межличностные навыки;Межличностные навыки;Soft skills;2023-04-26 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да;да; ; ;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Менторство;Работа в команде;Soft skills;2023-08-27 00:00:00;2;Начинающий;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Менторство;Работа в команде;Soft skills;2023-03-20 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;;да; ;да;да; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Менторство;Работа в команде;Soft skills;2023-06-14 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;нет; ; ;да;да; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Hard skills;2023-05-08 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ;да;да; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Hard skills;2023-06-26 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;;да; ;да;да; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Навыки работы с технической документацией и разрешением технических проблем у пользователей.;Hard skills;2023-05-11 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;да; ;да;да;да; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Обратная связь;Работа в команде;Soft skills;2023-09-25 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да; ; ; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Обратная связь;Работа в команде;Soft skills;2023-09-17 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;;да; ; ;да; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Обратная связь;Работа в команде;Soft skills;2023-06-18 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;нет; ;да; ; ; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;2023-04-06 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;2023-02-14 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да; ; ; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Ораторское искусство;Навык делового общения и ведения переписки.;Soft skills;2023-12-14 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ;да;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Планирование;Тайм-менеджмент;Soft skills;2023-08-01 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Планирование;Тайм-менеджмент;Soft skills;2023-04-10 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;;да;да;да;да;да; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Планирование;Тайм-менеджмент;Soft skills;2023-07-13 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;да; ; ; ; ; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Принятие решения;Лидерские качества;Soft skills;2023-08-28 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;; ;да; ; ; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Принятие решения;Лидерские качества;Soft skills;2023-02-06 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;; ; ;да;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Принятие решения;Лидерские качества;Soft skills;2023-04-14 00:00:00;5;Экспертный;не требуется;2024-08-05 00:00:00;не требуется;да;да; ;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;2023-04-17 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да;да;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;2023-03-31 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ; ; ; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Разработка веб-приложений;Навыки разработки программного обеспечения;Hard skills;2023-06-22 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ;да; ; ; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;2023-07-29 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;2023-11-14 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да;да;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;2023-11-15 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ;да;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Разработка мобильных приложений iOS;Навыки разработки программного обеспечения;Hard skills;2023-06-08 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ; ; ; ; ;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Разработка мобильных приложений iOS;Навыки разработки программного обеспечения;Hard skills;2023-07-21 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
77;Волкова Ксения;Бизнес Аналитик;ФЛ;Middle;2023-06-07 00:00:00;Разработка мобильных приложений iOS;Навыки разработки программного обеспечения;Hard skills;2023-06-01 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да;да; ;да;да; ;да;да
